OBJECTID,LRSDate,RouteIdentifier,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,AccumulatedRouteMile,AADT,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,DirectionOfTravel,Location,GlobalID,ReportingYear,x,y
5931,12/31/2022 8:00:00 AM,512P500064,512,P5,00064,0.12,14000,,,,West,P5 RAMP (SR 512 EB TO STEELE ST)  AFTER MILEPOST 0.00: SR 512 EB INTERSECTION; BEGIN ROUTE,d4a5295c-a410-41ca-8284-0e578ba471ea,2022,-13632987.1007489,5968035.53159037
5932,12/31/2022 8:00:00 AM,240Q503906,240,Q5,03906,0.08,1600,4.35,2.46,0.13,South,Q5 RAMP (CLMBIA CTR TO SR 240 EB)  AFTER MILEPOST 0.00: LX03890 INTERSECTION; BEGIN ROUTE,c611418a-640a-453a-ac3f-39ee1ec1a28d,2022,-13271908.916743,5817567.07909518
5933,12/31/2022 8:00:00 AM,182Q100995,182,Q1,00995,0.06,2800,2.96,0.99,0.04,East,Q1 RAMP (ROAD 68 TO SR 182 EB)  AFTER MILEPOST 0.01: LX00933 WYE CONNECTION,e901deaa-4cd0-430a-8b77-fa93f5fc24ad,2022,-13267131.7502867,5822783.17846446
5934,12/31/2022 8:00:00 AM,099CD02512,099,CD,02512,0.33,3100,,,,Southeast,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.27: S502485 ON RAMP,12aa4de0-6d37-43af-955e-42fec977adc4,2022,-13616234.4858812,6027255.78085137
5935,12/31/2022 8:00:00 AM,205P503265,205,P5,03265,0.36,9000,,,,South,P5 RAMP (P103265 TO NE 83RD ST)  AFTER MILEPOST 0.00: P103265 INTERSECTION; BEGIN ROUTE,d81d6c1b-06ae-4e36-b4a8-4006f57c742a,2022,-13646912.6419669,5729868.69568926
5936,12/31/2022 8:00:00 AM,090R108438,090,R1,08438,0.18,1500,8.82,5,0.79,Northwest,R1 RAMP (SR 90 WB TO OAKES AVE)  AFTER MILEPOST 0.00: SR 90 WB INTERSECTION; BEGIN ROUTE,db8aafa3-6c12-452d-829a-d814758babaa,2022,-13462436.0359172,5973420.44131627
5937,12/31/2022 8:00:00 AM,410P100911,410,P1,00911,0.17,9600,,,,Southeast,P1 RAMP (SR 410 EB TO E MAIN AVE)  AFTER MILEPOST 0.00: SR 410 EB INTERSECTION; BEGIN ROUTE,a494ef1e-d1d9-4dd6-981e-3c382be13ae1,2022,-13608866.5545836,5974438.55308528
5938,12/31/2022 8:00:00 AM,082S107453,082,S1,07453,0.1,2000,4.59,5.09,2.27,Northwest,S1 RAMP (CO LINE RD TO SR 82 WB)  AFTER MILEPOST 0.00: LX07505-COUNTY LINE RD INTERSECTION; BEGIN ROUTE,2de66e91-5db8-4508-8061-a92a8194f433,2022,-13344947.5926221,5821646.34093834
5939,12/31/2022 8:00:00 AM,101Q136688,101,Q1,36688,0.19,11000,,,,East,Q1 RAMP (CROSBY BLVD TO SR 101 EB)  AFTER MILEPOST 0.12: MOTTMAN RD SW INTERSECTION,2c49a63c-2e92-4bd0-948d-cfc63192a5e5,2022,-13683296.5228925,5946253.62348615
5940,12/31/2022 8:00:00 AM,090S106353,090,S1,06353,0.09,80,13.25,22.89,4.82,Northwest,S1 RAMP (CABIN CRK RD TO SR 90 WB)  AFTER MILEPOST 0.00: LX06398-CABIN CREEK RD INTERSECTION; BEGIN ROUTE,2601bfa6-5c8a-451e-855f-f2830bdc52fb,2022,-13501859.9536141,5990945.28649793
5941,12/31/2022 8:00:00 AM,090Q101182,090,Q1,01182,0.07,6800,,,,Northeast,Q1 RAMP (SE 37TH ST TO CI01089)  AFTER MILEPOST 0.03: SE 37TH ST WYE CONNECTION,67ef0d88-0e47-4c4e-b482-9391c6761412,2022,-13596302.699446,6036949.09766912
5942,12/31/2022 8:00:00 AM,240S103963,240,S1,03963,0.17,7100,2.29,0.83,0.01,West,"S1 RAMP (EDISON ST TO SR 240 WB)  AFTER MILEPOST 0.00: EDISON ST, LX04048 INTERSECTION; BEGIN ROUTE",9dccc404-37ab-41ae-a39f-22722987105d,2022,-13268655.6823536,5817206.47566339
5943,12/31/2022 8:00:00 AM,509Q502435B,509,Q5,02435B,0.04,3200,,,,Southeast,Q5 RAMP (DS MNS WY S TO SR 509 NB)  AFTER MILEPOST 0.00: LX02434B-DES MOINES WY S INTERSECTION; BEGIN ROUTE,00dce22c-83d6-459c-99c7-27abe1aaefcb,2022,-13616765.9908854,6013921.25868544
5944,12/31/2022 8:00:00 AM,182P101204,182,P1,01204,0.26,9700,,,,South,P1 RAMP (CI01175 TO SR 395 SB)  AFTER MILEPOST 0.00: CI01175-EBCD LANE INTERSECTION; BEGIN ROUTE,cddb87bd-233f-406e-83ec-b6f4ac61ba2a,2022,-13261119.127243,5820046.87385447
5945,12/31/2022 8:00:00 AM,097P507617,097,P5,07617,0.23,2500,,,,Northwest,P5 RAMP (SR 97 NB TO MAIN ST)  AFTER MILEPOST 0.00: SR 97 NB INTERSECTION; BEGIN ROUTE,f4734f55-eb40-4b61-8c1f-8728824c4a61,2022,-13411047.7356788,5867134.3390786
5946,12/31/2022 8:00:00 AM,205CD03165,205,CD,03165,0.93,13000,,,,Southeast,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.82: R503083 OFF RAMP,f8b2aa43-f9e2-4a95-844d-1d6103ae7f45,2022,-13644371.4490959,5725181.23185212
5947,12/31/2022 8:00:00 AM,090Q127840,090,Q1,27840,0.15,20000,3.72,2.63,0.23,Southeast,Q1 RAMP (SR 2 EB TO SR 90 EB)  AT MILEPOST 0.00: INCREASING MISCELLANEOUS FEATURE SR 90 OXING SPS-SR 2; BEGIN ROUTE,78fcd023-6ec3-4b32-af42-924a9a3ce860,2022,-13077449.0454526,6046023.73864397
5948,12/31/2022 8:00:00 AM,099S102461,099,S1,02461,0.01,2200,,,,Northeast,S1 RAMP (14TH AVE S TO CD02512)  AFTER MILEPOST 0.00: 14TH AVE S INTERSECTION; BEGIN ROUTE,6b6d388f-cf62-4210-a645-535de39f1434,2022,-13616026.3141936,6026968.28906002
5949,12/31/2022 8:00:00 AM,090R229267,090,R2,29267,0.07,3600,4.8,3.79,0.79,Northwest,R2 RAMP (SR 90 WB TO INDIANA AVE)  AFTER MILEPOST 0.00: R129267 INTERSECTION; BEGIN ROUTE,3bac5da3-0d01-4318-802c-c9c724190892,2022,-13045999.9286388,6052109.15873132
5950,12/31/2022 8:00:00 AM,090P126404,090,P1,26404,0.28,250,2.4,12.8,2.4,Northeast,P1 RAMP (SR 90 EB TO SALNAVE RD)  AFTER MILEPOST 0.00: SR 90 EB INTERSECTION; BEGIN ROUTE,4b3eff67-9592-48b3-b837-1fc90fa327c6,2022,-13101153.6294198,6024586.62909337
5951,12/31/2022 8:00:00 AM,518S100134,518,S1,00134,0.72,7500,,,,Northwest,S1 RAMP (SEA TAC TO SR 518 WB)  AFTER MILEPOST 0.68: S200134 ON RAMP,5974e936-6f39-4aab-b265-d9a8c21e2112,2022,-13614600.1314549,6018546.65384976
5952,12/31/2022 8:00:00 AM,405Q101762,405,Q1,01762,0.19,7000,,,,North,Q1 RAMP (LX01744 TO SR 405 NB)  AFTER MILEPOST 0.16: P201705 (TRANSIT ONLY) ON RAMP,68229280-1b93-4699-be6d-c08e526790a1,2022,-13601738.7171666,6052186.26942499
5953,12/31/2022 8:00:00 AM,082R106930,082,R1,06930,0.3,4000,3.56,3.86,1.26,West,R1 RAMP (SR 82 WB TO SR 241)  AFTER MILEPOST 0.00: SR 82 WB INTERSECTION; BEGIN ROUTE,c94277f7-da24-4885-8b09-c6775def0dd0,2022,-13355784.1315424,5829722.8157291
5954,12/31/2022 8:00:00 AM,500P100267,500,P1,00267,0.3,6500,,,,East,P1 RAMP (SR 500 TO NE ANDRESENRD)  AFTER MILEPOST 0.00: SR 500 INTERSECTION; BEGIN ROUTE,b07a8600-241f-4f14-899f-023ac3b8e4ab,2022,-13648280.0919653,5724077.4179877
5955,12/31/2022 8:00:00 AM,167S102191,167,S1,02191,0.1,8500,,,,Southeast,S1 RAMP (S 212TH ST TO SR 167 SB)  AFTER MILEPOST 0.00: LX02240 INTERSECTION; BEGIN ROUTE,0fc99769-67c6-4903-9ad3-036177d34224,2022,-13605630.2237739,6009373.4737276
5956,12/31/2022 8:00:00 AM,090S127248,090,S1,27248,0.08,3400,5.04,12.09,0.67,South,S1 RAMP (SR 902 TO SR 90 WB)  AFTER MILEPOST 0.00: SR 902 ROUNDABOUT; BEGIN ROUTE,1f5b1383-a65d-4352-9daf-615fc8c8cbcc,2022,-13087577.6360567,6039289.53252809
5957,12/31/2022 8:00:00 AM,090Q122124,090,Q1,22124,0.08,4300,,,,East,Q1 RAMP (SR 395 NB TO SR 90 EB)  BEFORE MILEPOST 0.40: SR 90 EB INTERSECTION; END ROUTE,126dd0f9-30f9-4d76-871f-dfd4012c7151,2022,-13178686.362027,5960171.17835218
5958,12/31/2022 8:00:00 AM,090R120719,090,R1,20719,0.26,100,5.26,11.58,5.26,West,R1 RAMP (SR 90 WB TO SR 21)  AFTER MILEPOST 0.00: SR 90 WB INTERSECTION; BEGIN ROUTE,130d0ba2-c452-49cf-bf09-c4dec0b9c5ad,2022,-13209850.691295,5958042.36270236
5959,12/31/2022 8:00:00 AM,518R200291,518,R2,00291,0.11,11000,,,,Northwest,R2 RAMP (SR 518 WB TO LX00249)  AFTER MILEPOST 0.00: R100291 INTERSECTION; BEGIN ROUTE,928d29da-0a6d-4041-91a1-e0945f7a4e7c,2022,-13613324.3826107,6018149.06987644
5960,12/31/2022 8:00:00 AM,099CI02453,099,CI,02453,0.52,1300,,,,Northwest,COLLECTOR-DISTRIBUTOR  BEFORE MILEPOST 0.61: SR 99 NB INTERSECTION; END ROUTE,50fcb585-6e6e-4453-a057-24590c8a27b9,2022,-13616602.8718285,6027752.19882951
5961,12/31/2022 8:00:00 AM,405S100990,405,S1,00990,0.07,7500,,,,Southwest,S1 RAMP (COAL CR PKY TO SR 405 SB)  AFTER MILEPOST 0.01: LX01018-118TH AVE SE WYE CONNECTION,a690cd56-107c-4037-8ee2-146e5f78b9d6,2022,-13601104.9312381,6035233.11508976
5962,12/31/2022 8:00:00 AM,090P101125,090,P1,01125,0.29,7400,,,,Southeast,P1 RAMP (CI01089 TO 150TH AVE SE)  AFTER MILEPOST 0.00: CI01089-EASTGATE CD INTERSECTION; BEGIN ROUTE,e02b8cb5-e045-48a7-bf39-e63a574098fd,2022,-13596778.4870861,6036870.80084491
5963,12/31/2022 8:00:00 AM,167P100686,167,P1,00686,0.12,21000,,,,East,P1 RAMP (SR 167 NB TO SR 410)  AFTER MILEPOST 0.00: SR 167 NB INTERSECTION; BEGIN ROUTE,bddf187e-b2a4-48e8-a4cc-63b5ffb05a19,2022,-13609702.589919,5975065.93826537
5964,12/31/2022 8:00:00 AM,405P100209,405,P1,00209,0.26,30000,,,,South,P1 RAMP (CI00165 TO SR 167 SB)  AFTER MILEPOST 0.00: CI00165 INTERSECTION; BEGIN ROUTE,30d71642-cb0b-44ab-81e0-6fb3527ea773,2022,-13605285.8480258,6018399.85019698
5965,12/31/2022 8:00:00 AM,090Q104798,090,Q1,04798,0.05,100,6.73,13.46,1.92,East,Q1 RAMP (TINKHAM RD TO SR 90 EB)  AFTER MILEPOST 0.00: LX04771-TINKHAM RD INTERSECTION; BEGIN ROUTE,3c0b7d61-34c5-44ea-b084-ff9f79cdd10c,2022,-13523044.5752935,6006795.89354729
5966,12/31/2022 8:00:00 AM,500S100526,500,S1,00526,0.03,15000,,,,Southwest,"S1 RAMP (NE GHER AVE TO SR 500 WB)  AFTER MILEPOST 0.00: LX00540, NE GHER RD INTERSECTION; BEGIN ROUTE",83d698c9-f973-4432-81b7-27e302fe7d24,2022,-13643282.9669215,5726293.30735904
5967,12/31/2022 8:00:00 AM,090P108565,090,P1,08565,0.16,1700,7.12,13.05,1.74,Southeast,P1 RAMP (SR 90 EB TO SR 970)  AFTER MILEPOST 0.00: SR 90 EB INTERSECTION; BEGIN ROUTE,f390bd8d-c44b-43ba-b6ed-9dd147d1e633,2022,-13459026.9918863,5971999.52832721
5968,12/31/2022 8:00:00 AM,167Q502264,167,Q5,02264,0.08,7600,,,,West,Q5 RAMP (S 212TH ST TO SR 167 NB)  AFTER MILEPOST 0.00: LX02240 INTERSECTION; BEGIN ROUTE,e2f51a29-bb43-4a63-8e5f-752a59ba4d80,2022,-13605411.5093367,6009459.55408112
5969,12/31/2022 8:00:00 AM,090S128276,090,S1,28276,0.01,2700,,,,West,S1 RAMP (SECOND AVE TO SR 90 WB)  AFTER MILEPOST 0.00: SECOND AVE INTERSECTION; BEGIN ROUTE,c8105e53-170c-46a5-9279-87d2cc170ee9,2022,-13066693.0679896,6049512.54700303
5970,12/31/2022 8:00:00 AM,090Q117647,090,Q1,17647,0.11,2300,4.82,4.82,1.1,East,"Q1 RAMP (BROADWAY AVE TO SR 90 EB)  AFTER MILEPOST 0.00: BROADWAY AVE, LX17599 INTERSECTION; BEGIN ROUTE",395104e7-648a-4b01-a175-612ecbccac96,2022,-13282100.3875558,5958433.38024352
5971,12/31/2022 8:00:00 AM,090R127103,090,R1,27103,0.4,8300,3.06,1.7,0.01,Southwest,R1 RAMP (SR 90 WB TO SR 904)  AFTER MILEPOST 0.00: SR 90 WB INTERSECTION; BEGIN ROUTE,4615891a-4a7d-4da9-acaa-1d9a04e6d30a,2022,-13090418.3704411,6035200.85961513
5972,12/31/2022 8:00:00 AM,395Q105573,395,Q1,05573,0.13,300,,,,North,Q1 RAMP (SR 260 TO SR 395 NB)  AFTER MILEPOST 0.00: SR 260 INTERSECTION; BEGIN ROUTE,c6f38e63-08ae-45a3-883f-717d7a62ed5e,2022,-13230583.6378073,5885614.61350474
5973,12/31/2022 8:00:00 AM,512S100979,512,S1,00979,0.07,3700,,,,Southwest,S1 RAMP (MERIDIAN ST TO SR 512 WB)  AFTER MILEPOST 0.00: LX01006-MERIDIAN ST INTERSECTION; BEGIN ROUTE,78c5d963-b6be-43c4-9cd6-0b4e06094155,2022,-13613802.9160011,5971507.95599786
5974,12/31/2022 8:00:00 AM,082R103175,082,R1,03175,0.14,12000,,,,Northwest,R1 RAMP (SR 82 WB TO SR 12 WB)  AFTER MILEPOST 0.00: SR 82 WB INTERSECTION; BEGIN ROUTE,e8611e07-5403-4a87-9879-7ac1a5f4cde3,2022,-13414385.8754672,5881053.35109948
5975,12/31/2022 8:00:00 AM,205S103061,205,S1,03061,0.06,11000,,,,East,S1 RAMP (SR 500 EB TO CD03165)  AFTER MILEPOST 0.00: SR 500 WB INTERSECTION; BEGIN ROUTE,4ff60a91-cc9b-46f1-b073-284d84f8827c,2022,-13645218.4049007,5725348.14325053
5976,12/31/2022 8:00:00 AM,090P104192,090,P1,04192,0.3,150,7.79,13.64,5.19,South,P1 RAMP (SR 90 EB TO TINKHAM RD)  AFTER MILEPOST 0.00: SR 90 EB INTERSECTION; BEGIN ROUTE,fe456394-4959-4166-96af-fc0493191953,2022,-13534984.714305,6010255.82085564
5977,12/31/2022 8:00:00 AM,090S117567,090,S1,17567,0.07,5700,5.62,2.17,0.16,West,S1 RAMP (SR 171 TO SR 90 WB)  AFTER MILEPOST 0.00: SR 171 INTERSECTION; BEGIN ROUTE,2c645b1a-2424-4166-bed1-bdc1721a8ed9,2022,-13282302.7419021,5958708.89520347
5978,12/31/2022 8:00:00 AM,090Q111597,090,Q1,11597,0.1,510,7.31,11.46,5.34,East,Q1 RAMP (S MAIN ST TO SR 90 EB)  AFTER MILEPOST 0.00: LX11547-S MAIN ST INTERSECTION; BEGIN ROUTE,1bdf5f9e-1f0f-4e5b-829f-18226ed0cca0,2022,-13404131.3534306,5937319.24688101
5979,12/31/2022 8:00:00 AM,509S200166,509,S2,00166,0.11,1400,,,,West,S2 RAMP (S100166 TO MILWAUKEE WAY)  AFTER MILEPOST 0.00: S100166 INTERSECTION; BEGIN ROUTE,1f6b136c-664c-467c-922e-f45266880bc0,2022,-13624572.5159352,5982580.45627456
5980,12/31/2022 8:00:00 AM,240S103746,240,S1,03746,0.09,2100,5.74,0.42,0,Northwest,S1 RAMP (COL PARK TR TO SR 240 WB)  AFTER MILEPOST 0.00: LX03776 INTERSECTION; BEGIN ROUTE,4d684b43-decc-4827-92b8-736d700ce8e4,2022,-13274012.5993317,5818651.61673773
5981,12/31/2022 8:00:00 AM,182Q100995,182,Q1,00995,0.32,13000,2.88,1.06,0.02,East,Q1 RAMP (ROAD 68 TO SR 182 EB)  AFTER MILEPOST 0.26: Q500995 ON RAMP,d05205a3-867b-4a9f-803c-ab1023f0be9b,2022,-13266535.2405746,5822624.47396765
5982,12/31/2022 8:00:00 AM,099CD02512,099,CD,02512,0.58,4800,,,,Southeast,COLLECTOR-DISTRIBUTOR  BEFORE MILEPOST 0.64: SR 99 SB INTERSECTION; END ROUTE,fb98525e-bb73-4d94-b467-c1929d9193d2,2022,-13615811.2890247,6026826.01283943
5983,12/31/2022 8:00:00 AM,205CI03005,205,CI,03005,0.86,14000,,,,Northwest,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.79: Q503083 ON RAMP,ec1f019f-be6b-4c42-8e2d-aaf9fe59f31d,2022,-13644493.0274328,5725564.48887102
5984,12/31/2022 8:00:00 AM,090Q528662,090,Q5,28662,0.08,3600,7.41,6.92,1.71,Southwest,Q5 RAMP (BROADWAY AVE TO Q128662)  AFTER MILEPOST 0.00: LX28624-BROADWAY AVE INTERSECTION; BEGIN ROUTE,32243162-5ca7-42e2-ae82-aeeda3b525eb,2022,-13059117.3452255,6050967.74996041
5985,12/31/2022 8:00:00 AM,405R101543,405,R1,01543,0.54,9700,,,,Northwest,R1 RAMP (SR 405 SB TO SR 520 WB)  AFTER MILEPOST 0.36: R501543 OFF RAMP,b40782ff-41ef-4156-ba6f-085dc7cb4311,2022,-13602085.1233704,6046191.3922884
5986,12/31/2022 8:00:00 AM,082S109311,082,S1,09311,0.1,100,4.95,19.8,5.94,West,S1 RAMP (YAKITAT RD TO SR 82 WB)  AFTER MILEPOST 0.00: LX09361-YAKITAT RD INTERSECTION; BEGIN ROUTE,51057229-b926-4daa-8168-fe5c9032d4ae,2022,-13306747.2032634,5822897.47545931
5987,12/31/2022 8:00:00 AM,101Q136438,101,Q1,36438,0.28,6200,4.51,3.12,0.1,Southeast,Q1 RAMP (EVRGRN PKWY TO SR 101 EB)  AFTER MILEPOST 0.17: Q2 RAMP ON RAMP,8a25d3e2-99de-4dca-92f8-09ccaa4e26be,2022,-13688767.5721826,5948965.88059034
5988,12/31/2022 8:00:00 AM,090S105237,090,S1,05237,0.13,260,6.67,11.76,3.53,North,S1 RAMP (E SUMMIT RD TO SR 90 WB)  AFTER MILEPOST 0.00: LX05295-E SUMMIT RD INTERSECTION; BEGIN ROUTE,f0e26568-93b9-4f82-a960-07f267da9d17,2022,-13515228.3135591,6010916.30543744
5989,12/31/2022 8:00:00 AM,090Q101432B,090,Q1,01432B,0.1,3700,,,,Southeast,Q1 RAMP (NEWPORT WAY TO SR 90 EB)  AFTER MILEPOST 0.01: NEWPORT WAY WYE CONNECTION,0947fbeb-ea52-44b9-a965-df9213f5b642,2022,-13591608.9945582,6034387.66508589
5990,12/31/2022 8:00:00 AM,522S101373,522,S1,01373,0.11,12000,,,,South,S1 RAMP (SR 9 TO SR 522 WB)  AFTER MILEPOST 0.02: SR 9 WYE CONNECTION,af92d3f7-52b4-41e5-9ac5-b8478c68ce07,2022,-13597233.6912314,6070853.17221661
5991,12/31/2022 8:00:00 AM,509CI02948,509,CI,02948,0.05,3700,,,,North,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.00: SR 509 NB INTERSECTION; BEGIN ROUTE,10973f72-59e1-474b-9a72-859ddb78a191,2022,-13618205.7585753,6029346.45303318
5992,12/31/2022 8:00:00 AM,182CI01175,182,CI,01175,0.48,5100,2.83,0.63,0.02,East,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.29: P101204 OFF RAMP,f2ecf96f-a7dd-46b2-a290-a63b0bdc4b7e,2022,-13261145.7979347,5820285.74505065
5993,12/31/2022 8:00:00 AM,182S101413,182,S1,01413,0.09,11000,5.17,13.49,2.33,South,S1 RAMP (SR 395 SB TO CD01483)  AFTER MILEPOST 0.00: SR 395 SB INTERSECTION; BEGIN ROUTE,e6e67ea9-1a64-48bc-9c4f-03d76b93b544,2022,-13256377.420186,5821323.03467645
5994,12/31/2022 8:00:00 AM,090Q128328,090,Q1,28328,0.01,5000,,,,East,Q1 RAMP (3RD AVE TO SR 90 EB)  AFTER MILEPOST 0.00: 3RD AVE INTERSECTION; BEGIN ROUTE,aae3ef70-884c-4ed2-805a-1a95cfc84eca,2022,-13065677.577028,6049442.23235212
5995,12/31/2022 8:00:00 AM,099R202324,099,R2,02324,0.09,1100,,,,Southwest,R2 RAMP (R102324 TO S 116TH WAY)  AFTER MILEPOST 0.00: R102324 INTERSECTION; BEGIN ROUTE,834998c9-8c83-4b54-ba93-5f2dc6a669cf,2022,-13613990.3434143,6023763.64012735
5996,12/31/2022 8:00:00 AM,090S100926,090,S1,00926,0.07,44000,,,,Southeast,S1 RAMP (SR 405 SB TO SR 90 WB)  AFTER MILEPOST 0.00: SR 405 SB INTERSECTION; BEGIN ROUTE,97fef246-998a-43d8-a0d6-f31fa9edc1f7,2022,-13600894.7026843,6038242.37944104
5997,12/31/2022 8:00:00 AM,082R104467,082,R1,04467,0.33,1200,2.39,5.81,1.88,Northwest,R1 RAMP (SR 82 WB TO DONALD RD)  AFTER MILEPOST 0.00: SR 82 WB INTERSECTION; BEGIN ROUTE,2f373905-968c-4075-850d-4f003986642d,2022,-13402291.5948016,5856303.565412
5998,12/31/2022 8:00:00 AM,500R100422,500,R1,00422,0.24,12000,,,,Southwest,R1 RAMP (SR 500 WB TO THURSTON WY)  AFTER MILEPOST 0.00: SR 500 WB INTERSECTION; BEGIN ROUTE,dd97870b-fe6f-47ca-bb2f-8115dfaf943c,2022,-13646245.7257427,5725265.33545923
5999,12/31/2022 8:00:00 AM,167R101607,167,R1,01607,0.23,7400,,,,South,R1 RAMP (SR 167 SB TO 15TH ST NW)  AFTER MILEPOST 0.00: SR 167 SB INTERSECTION; BEGIN ROUTE,33bb51eb-f5da-49be-9935-a63c43ee9753,2022,-13608348.6011204,5995008.81187423
6000,12/31/2022 8:00:00 AM,090Q118934,090,Q1,18934,0.09,160,5.13,20.51,5.77,Northeast,Q1 RAMP (WARDEN RD TO SR 90 EB)  AFTER MILEPOST 0.00: LX18889-WARDEN RD INTERSECTION; BEGIN ROUTE,6099653c-444f-4e57-a1c0-1cbab08bbad5,2022,-13251821.4779338,5955982.15045714
6001,12/31/2022 8:00:00 AM,090R110637,090,R1,10637,0.2,2700,7.24,24.85,4.05,Northwest,R1 RAMP (SR 90 WB TO SR 97)  AFTER MILEPOST 0.00: SR 90 WB INTERSECTION; BEGIN ROUTE,b8149504-7ad8-49d3-9ff1-7faef15c7caf,2022,-13423893.5237059,5942900.50419142
6002,12/31/2022 8:00:00 AM,518Q100086,518,Q1,00086,0.06,5100,,,,East,Q1 RAMP (DS MOINS WY TO SR 518 EB)  AFTER MILEPOST 0.01: LX00060 WYE CONNECTION,6335cffd-869f-4629-b81f-7aa0c8036b85,2022,-13616396.1827665,6019094.70679996
6003,12/31/2022 8:00:00 AM,182S100672,182,S1,00672,0.06,7800,2.89,1.69,0.24,Southwest,"S1 RAMP (ROAD 100 TO SR 182 WB)  AFTER MILEPOST 0.00: LX00731, ROAD 100 INTERSECTION; BEGIN ROUTE",4d8e4f4c-6122-4473-90fa-f217e701e974,2022,-13271810.7777674,5824800.41596522
6004,12/31/2022 8:00:00 AM,099Q102496,099,Q1,02496,0.04,410,,,,West,Q1 RAMP (14TH AVE TO CI02453)  AFTER MILEPOST 0.01: 14TH AVE WYE CONNECTION,5e1b6ddc-3b6d-4d2b-ac88-57dc1a49f92f,2022,-13616215.8669856,6027532.30617886
6005,12/31/2022 8:00:00 AM,205R203118,205,R2,03118,0.08,2800,,,,Northwest,"R2 RAMP (R103118 TO FOURTH PL BVD)  AFTER MILEPOST 0.00: LX03111, NE FOURTH PLAIN BLVD, R103118 INTERSECTION; BEGIN ROUTE",56bbd01c-7f1e-48c7-b273-ef628b60c0d8,2022,-13645003.5601331,5725617.21972596
6006,12/31/2022 8:00:00 AM,405S100617,405,S1,00617,0.07,2600,,,,South,S1 RAMP (N 30TH ST TO SR 405 SB)  AFTER MILEPOST 0.00: LX00651-N 30TH ST INTERSECTION; BEGIN ROUTE,271a1aae-b844-4148-ab52-31aa0cf708a1,2022,-13603106.7550906,6026946.66276325
6007,12/31/2022 8:00:00 AM,167P101546,167,P1,01546,0.24,8700,,,,North,P1 RAMP (SR 167 NB TO 15TH ST NW)  AFTER MILEPOST 0.00: SR 167 NB INTERSECTION; BEGIN ROUTE,df37383d-c914-443f-a23d-867b06c6ff00,2022,-13608151.1470474,5994707.32487067
6008,12/31/2022 8:00:00 AM,090S103419,090,S1,03419,0.09,2500,5.37,23.26,1.86,West,S1 RAMP (468TH AVE SE TO SR 90 WB)  AFTER MILEPOST 0.00: LX03467-468TH AVE SE INTERSECTION; BEGIN ROUTE,13197070-2da7-459b-af86-ebdecef1c00d,2022,-13549593.134532,6018546.1579671
6009,12/31/2022 8:00:00 AM,090Q101838,090,Q1,01838,0.07,3700,,,,Northeast,Q1 RAMP (E SUNSET WAY TO SR 90 EB)  AFTER MILEPOST 0.00: LX01806 INTERSECTION; BEGIN ROUTE,198a6e63-50d0-43c0-b12c-a333a8dde482,2022,-13583417.0936436,6029218.45205988
6010,12/31/2022 8:00:00 AM,405CI00165,405,CI,00165,0.66,15000,,,,East,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.61: Q500227 ON RAMP,366a82e7-b2db-458a-88ba-7bda2cb9adf4,2022,-13605246.3048771,6018750.23572486
6011,12/31/2022 8:00:00 AM,509S102436,509,S1,02436,0.11,3600,,,,Southeast,S1 RAMP (S 160TH ST TO SR 509 SB)  AFTER MILEPOST 0.01: S 160TH ST WYE CONNECTION,be8ac7c4-2534-4243-a83c-1cd701243ed0,2022,-13617618.7814112,6017222.14311867
6012,12/31/2022 8:00:00 AM,182Q200567,182,Q2,00567,0.18,8400,2.45,0.76,0.07,South,Q2 RAMP (S100440 TO Q100567)  AFTER MILEPOST 0.00: S100440 INTERSECTION; BEGIN ROUTE,ddbef6bc-d84a-4dfb-9119-5671f4c3fc4f,2022,-13276681.6148689,5822064.15992257
6013,12/31/2022 8:00:00 AM,090S527938,090,S5,27938,0.04,2700,,,,Northwest,S5 RAMP (SR 195 NB TO SR 90 WB)  AT MILEPOST 0.00: INCREASING MISCELLANEOUS FEATURE SR 90 OXING NPS-SR 195; BEGIN ROUTE,aea4d97c-8fc4-472f-beb9-f709bc41b594,2022,-13074699.9711506,6048408.46291192
6014,12/31/2022 8:00:00 AM,205Q102927,205,Q1,02927,0.22,14000,,,,North,Q1 RAMP (SE ML PL BL TO SR 205 NB)  AFTER MILEPOST 0.03: SE MILL PLAIN BL WYE CONNECTION,a3a2afc3-4338-45be-a88f-7c3fbeea57ff,2022,-13643197.2407683,5720285.09588189
6015,12/31/2022 8:00:00 AM,090Q201015,090,Q2,01015,0.07,20000,,,,South,Q2 RAMP (S100926 TO Q101015)  AFTER MILEPOST 0.00: S100926 INTERSECTION; BEGIN ROUTE,f6293544-2da1-4c87-860f-36c1198a828a,2022,-13600559.3275299,6037580.51812033
